LexFound,IsHS,HS Comment ( Is True),HS Comment( False),No-Hs Comment( True),No HS Comment(False),,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,1,1,0,0,1,,,,,
ငလူး,1,1,0,0,1,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ငလူးပဲ,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူးပဲ,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
ရွာသား,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အောက်တန်းစား,1,1,0,0,1,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ထောင်ထွက်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ထောင်ထွက်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ထောင်ထွက်,0,0,1,1,0,,,,,
ထောင်ထွက်,0,0,1,1,0,,,,,
အောက်တန်းစား,0,0,1,1,0,,,,,
ရခီးတွေ,1,1,0,0,1,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ရခီးတွေ,1,1,0,0,1,,,,,
ရခီး,0,0,1,1,0,,,,,
ရခွီး,1,1,0,0,1,,,,,
ရခီး,1,1,0,0,1,,,,,
ခွေး,1,1,0,0,1,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
မွတ်ကုလား,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေးတရုတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
မွတ်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ရခီး,1,1,0,0,1,,,,,
ရွာသား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ရွာသား,1,1,0,0,1,,,,,
ဖင်ယား,0,0,1,1,0,,,,,
ရခီး,1,1,0,0,1,,,,,
ဗမာတွေ,0,0,1,1,0,,,,,
ဘင်ဂါလီ,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
သူပုန်,0,0,1,1,0,,,,,
သူပုန်,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
အကြမ်းဖက်,0,0,1,1,0,,,,,
ခွေး,1,1,0,0,1,,,,,
AAသူပုန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အကြမ်းဖက်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မွတ်,1,1,0,0,1,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်တရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးတရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
မူဆလင်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးသား,1,1,0,0,1,,,,,
ဝူဟန်,1,1,0,0,1,,,,,
ခွေးသား,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
မွတ်,1,1,0,0,1,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
စစ်အာဏာရှင်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဗလီတွေ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
ဗလီတွေ,0,0,1,1,0,,,,,
စစ်ခွေး,0,0,1,1,0,,,,,
စစ်အာဏာရှင်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေးသား,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေး,0,0,1,1,0,,,,,
ဖွတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
